batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,0.15,type_original_comps_60_dense_512_normalized_0_trainable_1_009.h5,linf,100,1,0.9292,0.0003
1000,1.0,type_original_comps_60_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.9292,0.2158
1000,2.0,type_original_comps_60_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.9292,0.0045
1000,0.3,type_original_comps_60_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.9292,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.9292,0.0002
1000,1.0,type_original_comps_60_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.9292,0.2145
1000,2.0,type_original_comps_60_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.9292,0.0042
1000,0.3,type_original_comps_60_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.9292,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.9292,0.0002
1000,1.0,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,l2,40,1,0.929,0.2529
1000,2.0,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,l2,40,1,0.929,0.0059
1000,0.3,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,linf,40,1,0.929,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,linf,40,1,0.929,0.0002
1000,1.0,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,l2,100,1,0.929,0.2507
1000,2.0,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,l2,100,1,0.929,0.0057
1000,0.3,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,linf,100,1,0.929,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,linf,100,1,0.929,0.0003
1000,1.0,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,l2,40,10,0.929,0.2436
1000,2.0,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,l2,40,10,0.929,0.0048
1000,0.3,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,linf,40,10,0.929,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,linf,40,10,0.929,0.0002
1000,1.0,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,l2,100,10,0.929,0.2422
1000,2.0,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,l2,100,10,0.929,0.0047
1000,0.3,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,linf,100,10,0.929,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_1_trainable_0_008.h5,linf,100,10,0.929,0.0002
1000,1.0,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,l2,40,1,0.9287,0.2422
1000,2.0,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,l2,40,1,0.9287,0.0079
1000,0.3,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,linf,40,1,0.9287,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,linf,40,1,0.9287,0.0006
1000,1.0,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,l2,100,1,0.9287,0.2395
1000,2.0,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,l2,100,1,0.9287,0.0087
1000,0.3,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,linf,100,1,0.9287,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,linf,100,1,0.9287,0.0007
1000,1.0,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,l2,40,10,0.9287,0.2327
1000,2.0,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,l2,40,10,0.9287,0.0063
1000,0.3,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,linf,40,10,0.9287,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,linf,40,10,0.9287,0.0005
1000,1.0,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,l2,100,10,0.9287,0.2303
1000,2.0,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,l2,100,10,0.9287,0.0065
1000,0.3,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,linf,100,10,0.9287,0.0
1000,0.15,type_original_comps_60_dense_512_normalized_1_trainable_1_008.h5,linf,100,10,0.9287,0.0004
1000,1.0,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,l2,40,1,0.9271,0.2833
1000,2.0,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,l2,40,1,0.9271,0.0074
1000,0.3,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,linf,40,1,0.9271,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,linf,40,1,0.9271,0.0003
1000,1.0,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,l2,100,1,0.9271,0.2824
1000,2.0,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,l2,100,1,0.9271,0.0076
1000,0.3,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,linf,100,1,0.9271,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,linf,100,1,0.9271,0.0003
1000,1.0,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,l2,40,10,0.9271,0.2732
1000,2.0,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,l2,40,10,0.9271,0.0064
1000,0.3,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,linf,40,10,0.9271,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,linf,40,10,0.9271,0.0001
1000,1.0,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,l2,100,10,0.9271,0.272
1000,2.0,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,l2,100,10,0.9271,0.0066
1000,0.3,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,linf,100,10,0.9271,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_0_trainable_0_007.h5,linf,100,10,0.9271,0.0
1000,1.0,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,l2,40,1,0.9259,0.2533
1000,2.0,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,l2,40,1,0.9259,0.008
1000,0.3,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,linf,40,1,0.9259,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,linf,40,1,0.9259,0.0008
1000,1.0,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,l2,100,1,0.9259,0.253
1000,2.0,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,l2,100,1,0.9259,0.0074
1000,0.3,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,linf,100,1,0.9259,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,linf,100,1,0.9259,0.001
1000,1.0,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,l2,40,10,0.9259,0.2458
1000,2.0,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,l2,40,10,0.9259,0.0062
1000,0.3,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,linf,40,10,0.9259,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,linf,40,10,0.9259,0.0007
1000,1.0,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,l2,100,10,0.9259,0.2446
1000,2.0,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,l2,100,10,0.9259,0.0063
1000,0.3,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,linf,100,10,0.9259,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_0_trainable_1_007.h5,linf,100,10,0.9259,0.0007
1000,1.0,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,l2,40,1,0.9282,0.241
1000,2.0,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,l2,40,1,0.9282,0.0065
1000,0.3,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,linf,40,1,0.9282,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,linf,40,1,0.9282,0.0002
1000,1.0,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,l2,100,1,0.9282,0.2393
1000,2.0,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,l2,100,1,0.9282,0.0063
1000,0.3,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,linf,100,1,0.9282,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,linf,100,1,0.9282,0.0003
1000,1.0,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,l2,40,10,0.9282,0.2332
1000,2.0,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,l2,40,10,0.9282,0.0052
1000,0.3,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,linf,40,10,0.9282,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,linf,40,10,0.9282,0.0001
1000,1.0,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,l2,100,10,0.9282,0.2321
1000,2.0,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,l2,100,10,0.9282,0.0052
1000,0.3,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,linf,100,10,0.9282,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_1_trainable_0_008.h5,linf,100,10,0.9282,0.0001
1000,1.0,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,l2,40,1,0.9274,0.2352
1000,2.0,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,l2,40,1,0.9274,0.0057
1000,0.3,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,linf,40,1,0.9274,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,linf,40,1,0.9274,0.0002
1000,1.0,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,l2,100,1,0.9274,0.2332
1000,2.0,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,l2,100,1,0.9274,0.0054
1000,0.3,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,linf,100,1,0.9274,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,linf,100,1,0.9274,0.0005
1000,1.0,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,l2,40,10,0.9274,0.2265
1000,2.0,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,l2,40,10,0.9274,0.0045
1000,0.3,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,linf,40,10,0.9274,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,linf,40,10,0.9274,0.0
1000,1.0,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,l2,100,10,0.9274,0.2255
1000,2.0,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,l2,100,10,0.9274,0.0044
1000,0.3,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,linf,100,10,0.9274,0.0
1000,0.15,type_original_comps_70_dense_128_normalized_1_trainable_1_008.h5,linf,100,10,0.9274,0.0
1000,1.0,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,l2,40,1,0.9286,0.1914
1000,2.0,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,l2,40,1,0.9286,0.0032
1000,0.3,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,linf,40,1,0.9286,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,linf,40,1,0.9286,0.0
1000,1.0,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,l2,100,1,0.9286,0.19
1000,2.0,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,l2,100,1,0.9286,0.003
1000,0.3,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,linf,100,1,0.9286,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,linf,100,1,0.9286,0.0
1000,1.0,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,l2,40,10,0.9286,0.1845
1000,2.0,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,l2,40,10,0.9286,0.0028
1000,0.3,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,linf,40,10,0.9286,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,linf,40,10,0.9286,0.0
1000,1.0,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,l2,100,10,0.9286,0.1827
1000,2.0,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,l2,100,10,0.9286,0.0028
1000,0.3,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,linf,100,10,0.9286,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_0_trainable_0_009.h5,linf,100,10,0.9286,0.0
1000,1.0,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,l2,40,1,0.9272,0.2236
1000,2.0,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,l2,40,1,0.9272,0.0038
1000,0.3,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,linf,40,1,0.9272,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,linf,40,1,0.9272,0.0002
1000,1.0,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,l2,100,1,0.9272,0.2213
1000,2.0,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,l2,100,1,0.9272,0.004
1000,0.3,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,linf,100,1,0.9272,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,linf,100,1,0.9272,0.0002
1000,1.0,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,l2,40,10,0.9272,0.2148
1000,2.0,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,l2,40,10,0.9272,0.0035
1000,0.3,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,linf,40,10,0.9272,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,linf,40,10,0.9272,0.0
1000,1.0,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,l2,100,10,0.9272,0.2135
1000,2.0,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,l2,100,10,0.9272,0.0033
1000,0.3,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,linf,100,10,0.9272,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_0_trainable_1_008.h5,linf,100,10,0.9272,0.0
1000,1.0,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,l2,40,1,0.9281,0.2513
1000,2.0,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,l2,40,1,0.9281,0.006
1000,0.3,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,linf,40,1,0.9281,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,linf,40,1,0.9281,0.0004
1000,1.0,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,l2,100,1,0.9281,0.2516
1000,2.0,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,l2,100,1,0.9281,0.0057
1000,0.3,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,linf,100,1,0.9281,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,linf,100,1,0.9281,0.0001
1000,1.0,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,l2,40,10,0.9281,0.2433
1000,2.0,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,l2,40,10,0.9281,0.0047
1000,0.3,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,linf,40,10,0.9281,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,linf,40,10,0.9281,0.0001
1000,1.0,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,l2,100,10,0.9281,0.2422
1000,2.0,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,l2,100,10,0.9281,0.0046
1000,0.3,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,linf,100,10,0.9281,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_1_trainable_0_007.h5,linf,100,10,0.9281,0.0
1000,1.0,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,l2,40,1,0.9289,0.2102
1000,2.0,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,l2,40,1,0.9289,0.0045
1000,0.3,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,linf,40,1,0.9289,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,linf,40,1,0.9289,0.0005
1000,1.0,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,l2,100,1,0.9289,0.2088
1000,2.0,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,l2,100,1,0.9289,0.0047
1000,0.3,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,linf,100,1,0.9289,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,linf,100,1,0.9289,0.0006
1000,1.0,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,l2,40,10,0.9289,0.201
1000,2.0,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,l2,40,10,0.9289,0.0039
1000,0.3,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,linf,40,10,0.9289,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,linf,40,10,0.9289,0.0004
1000,1.0,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,l2,100,10,0.9289,0.2002
1000,2.0,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,l2,100,10,0.9289,0.004
1000,0.3,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,linf,100,10,0.9289,0.0
1000,0.15,type_original_comps_70_dense_256_normalized_1_trainable_1_009.h5,linf,100,10,0.9289,0.0004
1000,1.0,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,l2,40,1,0.9274,0.2278
1000,2.0,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,l2,40,1,0.9274,0.0041
1000,0.3,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,linf,40,1,0.9274,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,linf,40,1,0.9274,0.0003
1000,1.0,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,l2,100,1,0.9274,0.2269
1000,2.0,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,l2,100,1,0.9274,0.0047
1000,0.3,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,linf,100,1,0.9274,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,linf,100,1,0.9274,0.0003
1000,1.0,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,l2,40,10,0.9274,0.2207
1000,2.0,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,l2,40,10,0.9274,0.0035
1000,0.3,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,linf,40,10,0.9274,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,linf,40,10,0.9274,0.0003
1000,1.0,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,l2,100,10,0.9274,0.2197
1000,2.0,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,l2,100,10,0.9274,0.0031
1000,0.3,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,linf,100,10,0.9274,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_0_trainable_0_008.h5,linf,100,10,0.9274,0.0003
1000,1.0,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,l2,40,1,0.9258,0.2918
1000,2.0,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,l2,40,1,0.9258,0.0092
1000,0.3,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,linf,40,1,0.9258,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,linf,40,1,0.9258,0.0007
1000,1.0,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,l2,100,1,0.9258,0.2906
1000,2.0,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,l2,100,1,0.9258,0.0088
1000,0.3,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,linf,100,1,0.9258,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,linf,100,1,0.9258,0.0008
1000,1.0,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,l2,40,10,0.9258,0.2822
1000,2.0,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,l2,40,10,0.9258,0.0082
1000,0.3,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,linf,40,10,0.9258,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,linf,40,10,0.9258,0.0004
1000,1.0,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,l2,100,10,0.9258,0.2804
1000,2.0,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,l2,100,10,0.9258,0.0082
1000,0.3,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,linf,100,10,0.9258,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_0_trainable_1_006.h5,linf,100,10,0.9258,0.0005
1000,1.0,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,l2,40,1,0.9288,0.2354
1000,2.0,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,l2,40,1,0.9288,0.0057
1000,0.3,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,linf,40,1,0.9288,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,linf,40,1,0.9288,0.0002
1000,1.0,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,l2,100,1,0.9288,0.2339
1000,2.0,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,l2,100,1,0.9288,0.005
1000,0.3,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,linf,100,1,0.9288,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,linf,100,1,0.9288,0.0001
1000,1.0,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,l2,40,10,0.9288,0.228
1000,2.0,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,l2,40,10,0.9288,0.0042
1000,0.3,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,linf,40,10,0.9288,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,linf,40,10,0.9288,0.0
1000,1.0,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,l2,100,10,0.9288,0.2279
1000,2.0,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,l2,100,10,0.9288,0.0042
1000,0.3,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,linf,100,10,0.9288,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_1_trainable_0_008.h5,linf,100,10,0.9288,0.0
1000,1.0,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,l2,40,1,0.9285,0.2327
1000,2.0,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,l2,40,1,0.9285,0.0052
1000,0.3,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,linf,40,1,0.9285,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,linf,40,1,0.9285,0.0003
1000,1.0,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,l2,100,1,0.9285,0.2299
1000,2.0,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,l2,100,1,0.9285,0.0055
1000,0.3,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,linf,100,1,0.9285,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,linf,100,1,0.9285,0.0003
1000,1.0,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,l2,40,10,0.9285,0.2228
1000,2.0,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,l2,40,10,0.9285,0.0046
1000,0.3,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,linf,40,10,0.9285,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,linf,40,10,0.9285,0.0002
1000,1.0,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,l2,100,10,0.9285,0.2224
1000,2.0,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,l2,100,10,0.9285,0.0045
1000,0.3,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,linf,100,10,0.9285,0.0
1000,0.15,type_original_comps_70_dense_512_normalized_1_trainable_1_008.h5,linf,100,10,0.9285,0.0003
1000,1.0,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,l2,40,1,0.929,0.205
1000,2.0,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,l2,40,1,0.929,0.0034
1000,0.3,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,linf,40,1,0.929,0.0
1000,0.15,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,linf,40,1,0.929,0.0001
1000,1.0,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,l2,100,1,0.929,0.2033
1000,2.0,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,l2,100,1,0.929,0.0031
1000,0.3,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,linf,100,1,0.929,0.0
1000,0.15,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,linf,100,1,0.929,0.0001
1000,1.0,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,l2,40,10,0.929,0.1971
1000,2.0,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,l2,40,10,0.929,0.0021
1000,0.3,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,linf,40,10,0.929,0.0
1000,0.15,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,linf,40,10,0.929,0.0
1000,1.0,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,l2,100,10,0.929,0.1964
1000,2.0,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,l2,100,10,0.929,0.0021
1000,0.3,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,linf,100,10,0.929,0.0
1000,0.15,type_original_comps_80_dense_128_normalized_0_trainable_0_008.h5,linf,100,10,0.929,0.0
1000,1.0,type_original_comps_80_dense_128_normalized_0_trainable_1_006.h5,l2,40,1,0.9263,0.2781
1000,2.0,type_original_comps_80_dense_128_normalized_0_trainable_1_006.h5,l2,40,1,0.9263,0.0124
1000,0.3,type_original_comps_80_dense_128_normalized_0_trainable_1_006.h5,linf,40,1,0.9263,0.0
1000,0.15,type_original_comps_80_dense_128_normalized_0_trainable_1_006.h5,linf,40,1,0.9263,0.0016
1000,1.0,type_original_comps_80_dense_128_normalized_0_trainable_1_006.h5,l2,100,1,0.9263,0.2766
1000,2.0,type_original_comps_80_dense_128_normalized_0_trainable_1_006.h5,l2,100,1,0.9263,0.0119
1000,0.3,type_original_comps_80_dense_128_normalized_0_trainable_1_006.h5,linf,100,1,0.9263,0.0
