batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_0_007,l2,100,10,0.9271,0.0066
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_0_007,linf,100,10,0.9271,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_0_007,linf,100,10,0.9271,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,l2,40,1,0.9259,0.2541
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,l2,40,1,0.9259,0.0077
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,linf,40,1,0.9259,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,linf,40,1,0.9259,0.0008
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,l2,100,1,0.9259,0.2525
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,l2,100,1,0.9259,0.0071
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,linf,100,1,0.9259,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,linf,100,1,0.9259,0.001
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,l2,40,10,0.9259,0.2458
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,l2,40,10,0.9259,0.0064
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,linf,40,10,0.9259,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,linf,40,10,0.9259,0.0007
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,l2,100,10,0.9259,0.2442
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,l2,100,10,0.9259,0.0063
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,linf,100,10,0.9259,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_0_freeze_1_007,linf,100,10,0.9259,0.0007
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,l2,40,1,0.9282,0.2416
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,l2,40,1,0.9282,0.0063
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,linf,40,1,0.9282,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,linf,40,1,0.9282,0.0003
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,l2,100,1,0.9282,0.2409
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,l2,100,1,0.9282,0.0062
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,linf,100,1,0.9282,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,linf,100,1,0.9282,0.0003
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,l2,40,10,0.9282,0.2333
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,l2,40,10,0.9282,0.0051
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,linf,40,10,0.9282,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,linf,40,10,0.9282,0.0001
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,l2,100,10,0.9282,0.2321
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,l2,100,10,0.9282,0.0051
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,linf,100,10,0.9282,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_0_008,linf,100,10,0.9282,0.0001
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,l2,40,1,0.9274,0.2346
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,l2,40,1,0.9274,0.0052
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,linf,40,1,0.9274,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,linf,40,1,0.9274,0.0003
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,l2,100,1,0.9274,0.2336
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,l2,100,1,0.9274,0.0054
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,linf,100,1,0.9274,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,linf,100,1,0.9274,0.0002
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,l2,40,10,0.9274,0.2266
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,l2,40,10,0.9274,0.0047
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,linf,40,10,0.9274,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,linf,40,10,0.9274,0.0001
1000,1.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,l2,100,10,0.9274,0.2258
1000,2.0,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,l2,100,10,0.9274,0.0044
1000,0.3,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,linf,100,10,0.9274,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_128_normalize_1_freeze_1_008,linf,100,10,0.9274,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,l2,40,1,0.9286,0.1929
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,l2,40,1,0.9286,0.0034
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,linf,40,1,0.9286,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,linf,40,1,0.9286,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,l2,100,1,0.9286,0.1918
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,l2,100,1,0.9286,0.0033
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,linf,100,1,0.9286,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,linf,100,1,0.9286,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,l2,40,10,0.9286,0.1848
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,l2,40,10,0.9286,0.0027
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,linf,40,10,0.9286,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,linf,40,10,0.9286,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,l2,100,10,0.9286,0.1833
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,l2,100,10,0.9286,0.0027
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,linf,100,10,0.9286,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_0_009,linf,100,10,0.9286,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,l2,40,1,0.9272,0.224
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,l2,40,1,0.9272,0.0042
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,linf,40,1,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,linf,40,1,0.9272,0.0001
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,l2,100,1,0.9272,0.2227
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,l2,100,1,0.9272,0.0039
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,linf,100,1,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,linf,100,1,0.9272,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,l2,40,10,0.9272,0.2144
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,l2,40,10,0.9272,0.0033
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,linf,40,10,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,linf,40,10,0.9272,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,l2,100,10,0.9272,0.2139
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,l2,100,10,0.9272,0.0034
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,linf,100,10,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_0_freeze_1_008,linf,100,10,0.9272,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,l2,40,1,0.9281,0.2521
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,l2,40,1,0.9281,0.006
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,linf,40,1,0.9281,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,linf,40,1,0.9281,0.0001
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,l2,100,1,0.9281,0.2512
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,l2,100,1,0.9281,0.0057
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,linf,100,1,0.9281,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,linf,100,1,0.9281,0.0002
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,l2,40,10,0.9281,0.2435
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,l2,40,10,0.9281,0.0049
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,linf,40,10,0.9281,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,linf,40,10,0.9281,0.0001
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,l2,100,10,0.9281,0.2429
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,l2,100,10,0.9281,0.0046
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,linf,100,10,0.9281,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_0_007,linf,100,10,0.9281,0.0001
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,l2,40,1,0.9289,0.2087
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,l2,40,1,0.9289,0.0049
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,linf,40,1,0.9289,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,linf,40,1,0.9289,0.0006
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,l2,100,1,0.9289,0.2076
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,l2,100,1,0.9289,0.0049
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,linf,100,1,0.9289,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,linf,100,1,0.9289,0.0006
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,l2,40,10,0.9289,0.2011
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,l2,40,10,0.9289,0.0039
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,linf,40,10,0.9289,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,linf,40,10,0.9289,0.0003
1000,1.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,l2,100,10,0.9289,0.1996
1000,2.0,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,l2,100,10,0.9289,0.0041
1000,0.3,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,linf,100,10,0.9289,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_256_normalize_1_freeze_1_009,linf,100,10,0.9289,0.0004
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,l2,40,1,0.9274,0.229
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,l2,40,1,0.9274,0.0048
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,linf,40,1,0.9274,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,linf,40,1,0.9274,0.0002
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,l2,100,1,0.9274,0.228
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,l2,100,1,0.9274,0.0044
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,linf,100,1,0.9274,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,linf,100,1,0.9274,0.0003
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,l2,40,10,0.9274,0.2207
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,l2,40,10,0.9274,0.0033
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,linf,40,10,0.9274,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,linf,40,10,0.9274,0.0002
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,l2,100,10,0.9274,0.22
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,l2,100,10,0.9274,0.0033
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,linf,100,10,0.9274,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_0_008,linf,100,10,0.9274,0.0003
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,l2,40,1,0.9258,0.2916
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,l2,40,1,0.9258,0.0094
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,linf,40,1,0.9258,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,linf,40,1,0.9258,0.0006
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,l2,100,1,0.9258,0.29
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,l2,100,1,0.9258,0.0089
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,linf,100,1,0.9258,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,linf,100,1,0.9258,0.0008
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,l2,40,10,0.9258,0.283
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,l2,40,10,0.9258,0.0081
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,linf,40,10,0.9258,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,linf,40,10,0.9258,0.0005
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,l2,100,10,0.9258,0.2804
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,l2,100,10,0.9258,0.008
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,linf,100,10,0.9258,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_0_freeze_1_006,linf,100,10,0.9258,0.0005
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,l2,40,1,0.9288,0.2367
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,l2,40,1,0.9288,0.005
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,linf,40,1,0.9288,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,linf,40,1,0.9288,0.0002
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,l2,100,1,0.9288,0.2349
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,l2,100,1,0.9288,0.0049
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,linf,100,1,0.9288,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,linf,100,1,0.9288,0.0002
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,l2,40,10,0.9288,0.2278
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,l2,40,10,0.9288,0.0042
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,linf,40,10,0.9288,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,linf,40,10,0.9288,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,l2,100,10,0.9288,0.2274
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,l2,100,10,0.9288,0.0041
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,linf,100,10,0.9288,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_0_008,linf,100,10,0.9288,0.0
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,l2,40,1,0.9285,0.232
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,l2,40,1,0.9285,0.0053
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,linf,40,1,0.9285,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,linf,40,1,0.9285,0.0003
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,l2,100,1,0.9285,0.231
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,l2,100,1,0.9285,0.005
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,linf,100,1,0.9285,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,linf,100,1,0.9285,0.0003
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,l2,40,10,0.9285,0.223
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,l2,40,10,0.9285,0.0045
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,linf,40,10,0.9285,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,linf,40,10,0.9285,0.0003
1000,1.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,l2,100,10,0.9285,0.2216
1000,2.0,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,l2,100,10,0.9285,0.0044
1000,0.3,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,linf,100,10,0.9285,0.0
1000,0.15,MLP_model-type_original_comps_70_dense_512_normalize_1_freeze_1_008,linf,100,10,0.9285,0.0003
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,l2,40,1,0.929,0.204
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,l2,40,1,0.929,0.0032
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,linf,40,1,0.929,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,linf,40,1,0.929,0.0
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,l2,100,1,0.929,0.2033
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,l2,100,1,0.929,0.0028
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,linf,100,1,0.929,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,linf,100,1,0.929,0.0001
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,l2,40,10,0.929,0.1973
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,l2,40,10,0.929,0.0024
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,linf,40,10,0.929,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,linf,40,10,0.929,0.0
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,l2,100,10,0.929,0.1973
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,l2,100,10,0.929,0.0023
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,linf,100,10,0.929,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_0_008,linf,100,10,0.929,0.0
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,l2,40,1,0.9263,0.2788
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,l2,40,1,0.9263,0.0118
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,linf,40,1,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,linf,40,1,0.9263,0.0015
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,l2,100,1,0.9263,0.2773
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,l2,100,1,0.9263,0.0122
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,linf,100,1,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,linf,100,1,0.9263,0.0015
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,l2,40,10,0.9263,0.2695
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,l2,40,10,0.9263,0.0105
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,linf,40,10,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,linf,40,10,0.9263,0.0014
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,l2,100,10,0.9263,0.2687
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,l2,100,10,0.9263,0.01
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,linf,100,10,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_0_freeze_1_006,linf,100,10,0.9263,0.0014
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,l2,40,1,0.9301,0.2086
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,l2,40,1,0.9301,0.003
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,linf,40,1,0.9301,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,linf,40,1,0.9301,0.0003
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,l2,100,1,0.9301,0.2081
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,l2,100,1,0.9301,0.0027
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,linf,100,1,0.9301,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,linf,100,1,0.9301,0.0002
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,l2,40,10,0.9301,0.1991
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,l2,40,10,0.9301,0.0024
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,linf,40,10,0.9301,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,linf,40,10,0.9301,0.0001
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,l2,100,10,0.9301,0.1979
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,l2,100,10,0.9301,0.0023
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,linf,100,10,0.9301,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_0_008,linf,100,10,0.9301,0.0001
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,l2,40,1,0.9295,0.2057
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,l2,40,1,0.9295,0.0026
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,linf,40,1,0.9295,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,linf,40,1,0.9295,0.0
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,l2,100,1,0.9295,0.2045
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,l2,100,1,0.9295,0.0024
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,linf,100,1,0.9295,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,linf,100,1,0.9295,0.0
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,l2,40,10,0.9295,0.1987
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,l2,40,10,0.9295,0.0021
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,linf,40,10,0.9295,0.0
1000,0.15,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,linf,40,10,0.9295,0.0
1000,1.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,l2,100,10,0.9295,0.1973
1000,2.0,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,l2,100,10,0.9295,0.0021
1000,0.3,MLP_model-type_original_comps_80_dense_128_normalize_1_freeze_1_009,linf,100,10,0.9295,0.0
